,caller_id,recipient_id,date
18128,369684,270383,2022-09-13
18129,388905,152835,2022-10-25
18130,50006,311072,2022-11-25
18131,247299,276428,2022-07-26
18132,74478,123014,2022-10-15
18133,140808,271862,2022-07-29
18134,193450,16216,2022-05-23
18135,302173,129024,2022-01-04
18136,88582,324325,2022-10-04
18137,359898,402331,2022-08-16
18138,36883,113403,2022-05-26
18139,176988,113472,2022-01-14
18140,230896,429153,2022-11-09
18141,172232,455160,2022-11-07
18142,275225,413713,2022-06-05
18143,76342,254880,2022-11-24
18144,239593,372547,2022-04-24
18145,332965,69423,2022-11-21
18146,187454,461383,2022-04-24
18147,281662,95547,2022-04-08
18148,46141,214350,2022-08-19
18149,53228,472965,2022-07-29
18150,470039,37721,2022-05-25
18151,392653,376302,2022-05-10
18152,115678,349192,2022-12-06
18153,297970,432918,2022-09-26
18154,47384,459136,2022-11-09
18155,242055,274539,2022-12-06
18156,93029,197324,2022-10-09
18157,398536,84458,2022-07-24
18158,473998,336090,2022-04-20
18159,309171,323799,2022-03-26
18160,135357,284511,2022-07-01
18161,46984,242170,2022-05-07
18162,487376,30911,2022-12-04
18163,114518,52180,2022-05-27
18164,380979,179878,2022-02-20
18165,116110,392735,2022-11-30
18166,140667,273931,2022-10-04
18167,395915,103503,2022-02-21
18168,178918,440033,2022-05-16
18169,70100,248057,2022-05-10
18170,106761,272808,2022-07-14
18171,486255,277791,2022-07-12
18172,430269,110127,2022-06-09
18173,39257,491573,2022-11-08
18174,29216,139351,2022-12-15
18175,108213,81218,2022-11-19
18176,323813,285686,2022-10-05
18177,274733,294430,2022-10-10
18178,436976,198939,2022-05-04
18179,122638,230592,2022-07-28
18180,105151,281241,2022-07-15
18181,319579,469494,2022-01-02
18182,352170,312694,2022-11-07
18183,303844,153392,2022-10-16
18184,450969,374465,2022-09-08
18185,101161,353179,2022-11-08
18186,294563,448772,2022-02-23
18187,306379,90217,2022-03-13
18188,76378,139400,2022-12-25
18189,36455,192543,2022-12-01
18190,219308,145081,2022-08-12
18191,385681,109356,2022-12-22
18192,231223,115462,2022-09-21
18193,382681,270484,2022-07-10
18194,90798,140088,2022-10-16
18195,285499,282007,2022-01-26
18196,179560,270210,2022-07-31
18197,416215,60960,2022-01-12
18198,310970,431412,2022-05-15
18199,47441,134446,2022-02-09
18200,404760,217142,2022-04-12
18201,202644,318567,2022-11-06
18202,321126,250843,2022-11-25
18203,383101,146630,2022-08-08
18204,107734,300853,2022-09-20
18205,124280,294142,2022-05-13
18206,356856,246914,2022-11-25
18207,456373,18883,2022-07-29
18208,28848,48761,2022-06-02
18209,460249,451454,2022-09-18
18210,366277,271307,2022-01-20
18211,251103,483441,2022-07-03
18212,248613,330181,2022-03-19
18213,235183,320089,2022-11-23
18214,67983,209555,2022-12-07
18215,342025,413825,2022-06-18
18216,477970,43966,2022-05-13
18217,213035,351161,2022-09-12
18218,410772,23572,2022-11-30
18219,217309,163885,2022-02-13
18220,219325,69131,2022-05-29
18221,301197,135592,2022-11-13
18222,77714,455609,2022-02-18
18223,308625,272118,2022-08-15
18224,458011,456580,2022-12-02
18225,264375,479054,2022-06-13
18226,252909,290549,2022-06-29
18227,311499,193355,2022-11-07
18228,492567,64980,2022-05-20
18229,285894,390383,2022-08-07
18230,482622,34044,2022-01-26
18231,46989,275183,2022-08-14
18232,153382,75535,2022-04-12
18233,41587,224746,2022-09-12
18234,310823,472521,2022-09-04
18235,63457,414775,2022-07-17
18236,196214,69645,2022-06-06
18237,77952,96933,2022-09-03
18238,248147,74239,2022-10-24
18239,404565,244843,2022-04-15
18240,270277,18357,2022-03-29
18241,405496,390047,2022-06-29
18242,34972,88757,2022-04-20
18243,340544,473504,2022-12-14
18244,181015,106273,2022-05-07
18245,206049,15743,2022-04-25
18246,297592,468158,2022-12-22
18247,255882,41130,2022-08-06
18248,48590,403819,2022-09-10
18249,34760,74270,2022-02-03
18250,112559,16998,2022-10-08
18251,235486,425023,2022-05-07
18252,453089,151204,2022-06-24
18253,215574,347769,2022-10-24
18254,281570,307661,2022-04-18
18255,161287,335138,2022-05-03
18256,299652,112591,2022-01-30
18257,44294,394153,2022-09-17
18258,139979,327373,2022-09-03
18259,260268,230050,2022-04-12
18260,354362,336175,2022-06-05
18261,210828,276607,2022-06-01
18262,352292,114424,2022-09-04
18263,434580,196516,2022-04-07
18264,499986,455847,2022-07-19
18265,391199,299011,2022-09-27
18266,157105,253925,2022-01-29
18267,351850,103603,2022-12-04
18268,436859,356894,2022-08-31
18269,46855,34214,2022-04-16
18270,308040,346029,2022-01-11
18271,254051,460290,2022-08-15
18272,155909,196235,2022-02-01
18273,435145,410049,2022-06-13
18274,314079,356862,2022-09-19
18275,190889,147397,2022-04-22
18276,36235,370122,2022-09-23
18277,456248,471504,2022-10-16
18278,452187,239207,2022-01-29
18279,247653,360125,2022-08-14
18280,318944,134737,2022-02-12
18281,339859,65570,2022-03-11
18282,396412,132781,2022-05-19
18283,106084,96163,2022-09-18
18284,440249,315016,2022-12-05
18285,147984,481520,2022-02-20
18286,475261,280103,2022-10-02
18287,98660,392380,2022-11-13
18288,285947,387880,2022-12-17
18289,434013,151239,2022-10-22
18290,467841,267493,2022-04-11
18291,190623,271189,2022-09-21
18292,255925,271031,2022-05-02
18293,151412,288487,2022-03-25
18294,239725,323438,2022-12-27
18295,201550,298790,2022-01-05
18296,340153,204048,2022-09-07
18297,214930,75740,2022-04-05
18298,428139,368718,2022-11-24
18299,478598,302973,2022-07-12
18300,62712,263304,2022-09-21
18301,459733,44424,2022-10-04
18302,462819,239599,2022-12-28
18303,456241,178549,2022-06-17
18304,155526,175244,2022-06-17
18305,82247,373505,2022-08-03
18306,395240,857,2022-04-02
18307,66862,411559,2022-08-03
18308,352182,203263,2022-03-10
18309,460457,228929,2022-04-01
18310,95799,188223,2022-04-19
18311,369083,35516,2022-06-13
18312,182577,264400,2022-11-30
18313,369770,367332,2022-12-28
18314,371881,59311,2022-09-12
18315,210768,251611,2022-08-21
18316,343364,267777,2022-10-15
18317,84124,266193,2022-04-16
18318,334223,379648,2022-02-09
18319,395573,54416,2022-02-19
18320,80741,392822,2022-01-19
18321,422205,6783,2022-06-06
18322,349539,131658,2022-08-25
18323,88980,391568,2022-12-07
18324,197204,154094,2022-01-25
18325,199902,14950,2022-11-28
18326,6421,65186,2022-11-20
18327,392090,395777,2022-02-19
18328,358075,65599,2022-04-27
18329,46043,295258,2022-03-16
18330,136502,39103,2022-11-23
18331,300559,340535,2022-05-26
18332,317243,339239,2022-08-26
18333,65825,46845,2022-04-17
18334,220221,27108,2022-04-22
18335,214774,339332,2022-08-11
18336,427210,365402,2022-09-01
18337,259760,289901,2022-07-17
18338,158295,467942,2022-11-14
18339,191954,295809,2022-05-04
18340,14708,92916,2022-03-08
18341,326151,63239,2022-05-25
18342,104298,105019,2022-09-05
18343,295769,399995,2022-09-04
18344,100401,121070,2022-05-12
18345,192767,19832,2022-02-25
18346,21585,482432,2022-10-27
18347,389308,289718,2022-06-30
18348,382838,85634,2022-05-08
18349,408079,234260,2022-09-01
18350,166594,107778,2022-06-17
18351,424259,422956,2022-09-05
18352,430363,430577,2022-02-25
18353,113738,482895,2022-03-27
18354,439945,269002,2022-04-23
18355,303626,48783,2022-11-29
18356,149757,119533,2022-01-17
18357,201411,367746,2022-06-03
18358,247183,440484,2022-01-15
18359,149063,84269,2022-09-05
18360,64623,147265,2022-06-15
18361,147425,34191,2022-08-26
18362,366301,457966,2022-12-07
18363,136292,149485,2022-09-28
18364,448024,395908,2022-03-09
18365,288143,225231,2022-04-25
18366,170693,377440,2022-11-11
18367,452419,74321,2022-03-10
18368,122071,294644,2022-01-30
18369,298652,318044,2022-04-10
18370,208506,403174,2022-01-26
18371,346628,181049,2022-11-25
18372,128594,6812,2022-11-17
18373,360150,386681,2022-10-24
18374,283165,345662,2022-04-22
18375,493460,387467,2022-07-29
18376,232465,459824,2022-12-18
18377,168264,60251,2022-06-27
18378,62953,157928,2022-08-17
18379,229170,76028,2022-06-26
18380,360704,411623,2022-12-08
18381,134732,159369,2022-05-17
18382,276924,402464,2022-03-07
18383,269651,163182,2022-04-15
18384,228614,196056,2022-10-19
18385,392673,83330,2022-03-03
18386,355135,76274,2022-09-17
18387,434189,173183,2022-03-01
18388,133088,91886,2022-01-10
18389,176229,449526,2022-08-06
18390,410334,345143,2022-08-03
18391,79643,426061,2022-10-06
18392,31898,336696,2022-07-11
18393,315344,184262,2022-03-07
18394,265888,217991,2022-11-16
18395,97310,487717,2022-07-11
18396,143302,282607,2022-03-22
18397,282605,152657,2022-07-04
18398,422169,145049,2022-10-08
18399,110755,139472,2022-04-26
18400,344108,457416,2022-06-14
18401,256130,343826,2022-11-11
18402,253607,347286,2022-06-17
18403,141320,368197,2022-12-05
18404,347228,321195,2022-01-25
18405,396608,359421,2022-12-17
18406,4227,243706,2022-01-30
18407,129795,421342,2022-01-13
18408,209124,101963,2022-11-07
18409,143284,284315,2022-09-16
18410,258055,101237,2022-11-24
18411,149517,37687,2022-12-15
18412,343766,425742,2022-04-03
18413,476836,103963,2022-01-27
18414,191764,497927,2022-06-30
18415,448064,240250,2022-11-30
18416,309615,209560,2022-10-24
18417,139410,317342,2022-09-07
18418,452344,395686,2022-02-09
18419,419219,217440,2022-08-14
18420,45007,257389,2022-06-16
18421,203618,244662,2022-11-16
18422,178281,488282,2022-12-19
18423,58074,486140,2022-08-08
18424,38872,256023,2022-08-05
18425,493667,150828,2022-05-27
18426,307633,380307,2022-01-15
18427,176719,50921,2022-03-23
18428,486668,299871,2022-10-18
18429,258348,404644,2022-05-26
18430,488867,416235,2022-08-21
18431,78369,470028,2022-07-17
18432,196015,398905,2022-07-23
18433,276770,420160,2022-08-06
18434,392264,98546,2022-12-01
18435,421572,316452,2022-06-18
18436,397495,416953,2022-02-06
18437,438936,309760,2022-09-13
18438,38693,43222,2022-10-09
18439,139023,216870,2022-05-03
18440,399325,368560,2022-01-11
18441,363293,192991,2022-08-16
18442,10554,100792,2022-09-25
18443,495611,74898,2022-05-17
18444,166553,379309,2022-12-04
18445,410880,415449,2022-05-24
18446,344982,236359,2022-03-05
18447,471347,287601,2022-10-07
18448,276056,88491,2022-03-25
18449,461996,373243,2022-12-17
18450,16078,495510,2022-12-05
18451,107923,99691,2022-08-01
18452,113214,189274,2022-06-17
18453,111757,369392,2022-10-09
18454,368040,364251,2022-06-11
18455,127779,357770,2022-09-09
18456,177063,347937,2022-03-10
18457,239198,224562,2022-01-21
18458,479350,142912,2022-08-28
18459,393616,435113,2022-08-16
18460,298903,102423,2022-08-11
18461,292700,147951,2022-11-14
18462,262485,289954,2022-12-20
18463,57853,380341,2022-03-18
18464,426251,22846,2022-02-06
18465,365179,442868,2022-09-12
18466,265085,429591,2022-06-09
18467,339200,468936,2022-07-04
18468,453221,311562,2022-08-07
18469,425349,209406,2022-04-18
18470,448229,255764,2022-09-07
18471,200404,5373,2022-03-06
18472,486881,174852,2022-04-14
18473,25158,432675,2022-05-26
18474,394760,225608,2022-01-11
18475,49905,82675,2022-10-17
18476,282688,91783,2022-10-11
18477,442612,490451,2022-04-14
18478,97075,169932,2022-01-03
18479,21937,125549,2022-09-16
18480,267985,413771,2022-08-16
18481,275461,138405,2022-10-16
18482,82558,479203,2022-05-11
18483,402419,149227,2022-12-02
18484,192749,82312,2022-10-22
18485,408786,70421,2022-03-07
18486,22181,325257,2022-09-18
18487,380773,183233,2022-10-18
18488,330128,188689,2022-02-22
18489,285530,111282,2022-02-19
18490,182400,24345,2022-05-05
18491,331324,30855,2022-10-14
18492,471215,185764,2022-07-17
18493,122481,45687,2022-04-13
18494,446276,14023,2022-06-03
18495,293117,282622,2022-05-31
18496,221820,416135,2022-09-23
18497,92569,400934,2022-07-29
18498,308190,218529,2022-05-24
18499,72353,100711,2022-10-25
18500,127074,395476,2022-02-07
18501,45454,106795,2022-07-20
18502,140493,322208,2022-03-16
18503,172806,447384,2022-01-15
18504,132850,467615,2022-09-22
18505,98414,383748,2022-03-17
18506,52493,98417,2022-02-07
18507,167326,224642,2022-07-16
18508,6076,70096,2022-06-22
18509,66445,84712,2022-08-21
18510,31091,446650,2022-02-14
18511,46425,468325,2022-07-13
18512,435715,367536,2022-08-15
18513,254830,297284,2022-05-18
18514,382161,107626,2022-07-07
18515,190760,98426,2022-07-12
18516,226451,39257,2022-10-29
18517,36289,330013,2022-01-18
18518,255831,380492,2022-08-10
18519,31244,219570,2022-10-05
18520,498839,6439,2022-12-13
18521,386934,92120,2022-06-18
18522,2409,46952,2022-05-02
18523,328723,232684,2022-09-23
18524,216327,450797,2022-08-27
18525,227567,433608,2022-02-20
18526,313741,182650,2022-08-07
18527,12472,113862,2022-03-05
18528,135047,203348,2022-07-14
18529,458035,354888,2022-02-19
18530,180607,111300,2022-06-29
18531,349505,165620,2022-05-22
18532,354332,404638,2022-08-23
18533,369317,31226,2022-08-11
18534,79130,287785,2022-04-18
18535,141287,157738,2022-10-15
18536,71024,329116,2022-11-24
18537,187979,2799,2022-02-02
18538,170022,485061,2022-01-28
18539,497857,271098,2022-12-07
18540,378498,166579,2022-10-15
18541,232552,210306,2022-06-08
18542,270155,261531,2022-08-01
18543,498354,66990,2022-04-22
18544,88290,115285,2022-01-11
18545,238863,475448,2022-04-06
18546,59460,63807,2022-01-04
18547,109315,140786,2022-10-06
18548,163202,5493,2022-12-14
18549,302690,373418,2022-08-14
18550,218653,381268,2022-11-30
18551,1318,60150,2022-09-11
18552,78504,479754,2022-02-23
18553,212801,38532,2022-05-10
18554,383011,139664,2022-10-23
18555,81981,424996,2022-06-23
18556,231732,226760,2022-03-11
18557,462421,380349,2022-12-01
18558,81471,434795,2022-11-15
18559,320123,11537,2022-09-13
18560,384512,231909,2022-03-25
18561,229871,434969,2022-05-27
18562,463139,104813,2022-12-18
18563,39442,227465,2022-08-04
18564,461843,317413,2022-12-22
18565,374968,377935,2022-10-13
18566,285053,2017,2022-12-14
18567,109892,120344,2022-03-08
18568,328686,360282,2022-09-30
18569,108028,408668,2022-12-08
18570,303155,437270,2022-05-30
18571,242391,468883,2022-09-12
18572,368865,438186,2022-03-09
18573,126424,167425,2022-06-29
18574,147912,417265,2022-03-09
18575,516,331003,2022-08-25
18576,348307,12206,2022-08-08
18577,40961,275561,2022-07-19
18578,251405,491639,2022-10-03
18579,407520,413206,2022-03-13
18580,202204,130410,2022-03-03
18581,317270,171723,2022-12-16
18582,470232,255739,2022-08-23
18583,37905,413260,2022-04-20
18584,252658,233690,2022-04-11
18585,314420,408300,2022-03-25
18586,452569,414959,2022-01-26
18587,401673,241701,2022-01-04
18588,107452,121800,2022-10-26
18589,187401,106582,2022-01-22
18590,406836,395374,2022-09-04
18591,263122,198280,2022-02-20
18592,216118,268474,2022-01-09
18593,465297,411881,2022-10-25
18594,96038,138364,2022-03-25
18595,419832,288172,2022-02-11
18596,51572,222356,2022-03-15
18597,418222,307534,2022-01-27
18598,24792,389339,2022-11-24
18599,428610,354877,2022-09-07
18600,222655,188629,2022-06-23
18601,470514,66934,2022-12-29
18602,377333,308977,2022-02-25
18603,431130,311450,2022-02-24
18604,258588,407599,2022-07-26
18605,19102,408729,2022-05-06
18606,189051,216322,2022-03-20
18607,441993,104324,2022-02-21
18608,93352,277849,2022-04-05
18609,136551,380377,2022-08-18
18610,403398,457557,2022-12-15
18611,459658,298336,2022-02-01
18612,50897,468147,2022-09-16
18613,95931,68289,2022-07-13
18614,23351,270035,2022-07-13
18615,303078,25262,2022-12-07
18616,326541,135924,2022-09-10
18617,265052,32492,2022-01-13
18618,301620,198321,2022-04-05
18619,225900,224458,2022-01-27
18620,233420,379972,2022-10-30
18621,302553,467259,2022-09-02
18622,203214,257235,2022-02-11
18623,325098,226548,2022-03-10
18624,449000,353485,2022-05-26
18625,168023,439949,2022-01-11
18626,247078,77548,2022-10-30
18627,40438,87865,2022-04-15
18628,59164,323987,2022-06-13
18629,296278,451635,2022-09-05
18630,398792,489433,2022-05-05
18631,288524,128478,2022-09-09
18632,3961,13592,2022-02-07
18633,374988,8578,2022-09-06
18634,311538,403443,2022-06-18
18635,204945,424177,2022-05-05
18636,39734,311958,2022-07-29
18637,328018,196408,2022-11-06
18638,273492,361869,2022-06-30
18639,24750,170184,2022-09-29
18640,358107,345059,2022-06-29
18641,305688,30793,2022-07-20
18642,285539,308126,2022-05-07
18643,475929,435645,2022-07-29
18644,14381,350660,2022-01-08
18645,7091,247257,2022-10-24
18646,286785,42057,2022-10-19
18647,177987,323730,2022-08-08
18648,209321,390284,2022-08-03
18649,352906,267046,2022-02-07
18650,320453,337379,2022-11-04
18651,210464,109594,2022-03-07
18652,211368,84823,2022-01-11
18653,471182,417465,2022-10-29
18654,229490,181791,2022-11-26
18655,267844,273171,2022-06-23
18656,33197,372976,2022-03-14
18657,367776,27966,2022-12-30
18658,485983,422552,2022-10-30
18659,392517,390501,2022-06-26
18660,58431,383224,2022-04-08
18661,286621,331980,2022-05-01
18662,323264,415862,2022-06-08
18663,223607,308618,2022-02-06
18664,318888,295342,2022-02-09
18665,205137,242855,2022-01-21
18666,476286,355873,2022-02-09
18667,471306,442499,2022-02-22
18668,444612,257549,2022-06-03
18669,126690,377146,2022-11-08
18670,53358,132321,2022-08-12
18671,410451,299422,2022-03-26
18672,255745,119710,2022-11-02
18673,261924,256150,2022-06-17
18674,94062,193235,2022-10-07
18675,114130,152818,2022-05-04
18676,396803,45842,2022-11-08
18677,451154,317409,2022-11-29
18678,49278,445109,2022-08-31
18679,111643,92649,2022-10-06
18680,79314,172358,2022-01-29
18681,71261,387208,2022-04-26
18682,22275,186565,2022-08-06
18683,408402,387903,2022-02-19
18684,134312,3016,2022-09-03
18685,22764,488986,2022-07-19
18686,147102,400069,2022-05-15
18687,116582,85552,2022-12-05
18688,9225,396830,2022-01-27
18689,305335,424489,2022-06-09
18690,25351,137665,2022-09-26
18691,390844,22687,2022-04-20
18692,139720,456748,2022-11-21
18693,365655,65687,2022-05-29
18694,357181,257399,2022-01-12
18695,29999,156121,2022-01-01
18696,78306,464856,2022-11-01
18697,475884,255370,2022-05-13
18698,387621,310965,2022-06-06
18699,456806,296841,2022-12-01
18700,367186,26916,2022-05-18
18701,389288,382858,2022-04-17
18702,245228,265409,2022-06-24
18703,141192,221448,2022-11-09
18704,293034,105766,2022-10-05
18705,410469,454967,2022-05-28
18706,98536,217040,2022-06-02
18707,30671,104694,2022-12-20
18708,429875,165058,2022-03-12
18709,26094,115925,2022-01-20
18710,322609,452961,2022-10-31
18711,402591,98781,2022-08-18
18712,159469,82437,2022-07-25
18713,481070,193798,2022-06-23
18714,259050,221762,2022-11-25
18715,223656,319924,2022-01-22
18716,205331,291672,2022-10-02
18717,363039,291797,2022-10-30
18718,431075,276782,2022-08-08
18719,306942,130306,2022-04-18
18720,82042,26729,2022-10-01
18721,144153,84296,2022-04-10
18722,113797,410842,2022-02-03
18723,53794,400656,2022-03-15
18724,316467,168819,2022-09-22
18725,54871,458143,2022-03-22
18726,250846,178781,2022-11-01
18727,51114,435121,2022-02-04
