,0
43671,132815
43672,132816
43673,132817
43674,132818
43675,132820
43676,132822
43677,132823
43678,132827
43679,132828
43680,132841
43681,132850
43682,132855
43683,132857
43684,132858
43685,132860
43686,132863
43687,132869
43688,132871
43689,132877
43690,132879
43691,132880
43692,132887
43693,132888
43694,132889
43695,132891
43696,132893
43697,132896
43698,132897
43699,132900
43700,132905
43701,132907
43702,132910
43703,132911
43704,132912
43705,132919
43706,132922
43707,132932
43708,132933
43709,132935
43710,132938
43711,132945
43712,132947
43713,132948
43714,132951
43715,132955
43716,132958
43717,132960
43718,132962
43719,132963
43720,132969
43721,132971
43722,132972
43723,132982
43724,132988
43725,132992
43726,132998
43727,133001
43728,133005
43729,133009
43730,133012
43731,133013
43732,133014
43733,133015
43734,133021
43735,133028
43736,133031
43737,133032
43738,133038
43739,133040
43740,133041
43741,133043
43742,133048
43743,133049
43744,133052
43745,133054
43746,133062
43747,133070
43748,133072
43749,133074
43750,133076
43751,133083
43752,133084
43753,133086
43754,133088
43755,133096
43756,133099
43757,133107
43758,133111
43759,133116
43760,133119
43761,133121
43762,133122
43763,133127
43764,133131
43765,133133
43766,133134
43767,133136
43768,133137
43769,133139
43770,133141
43771,133145
43772,133146
43773,133149
43774,133151
43775,133159
43776,133160
43777,133162
43778,133163
43779,133165
43780,133170
43781,133171
43782,133177
43783,133178
43784,133182
43785,133190
43786,133191
43787,133192
43788,133196
43789,133198
43790,133204
43791,133205
43792,133207
43793,133208
43794,133210
43795,133211
43796,133213
43797,133218
43798,133222
43799,133230
43800,133231
43801,133235
43802,133239
43803,133245
43804,133248
43805,133260
43806,133262
43807,133265
43808,133267
43809,133276
43810,133277
43811,133278
43812,133281
43813,133282
43814,133283
43815,133285
43816,133291
43817,133298
43818,133305
43819,133306
43820,133314
43821,133317
43822,133318
43823,133319
43824,133320
43825,133329
43826,133331
43827,133334
43828,133337
43829,133338
43830,133345
43831,133347
43832,133348
43833,133356
43834,133358
43835,133360
43836,133361
43837,133363
43838,133368
43839,133369
43840,133372
43841,133375
43842,133378
43843,133380
43844,133382
43845,133384
43846,133392
43847,133393
43848,133397
43849,133402
43850,133406
43851,133408
43852,133415
43853,133416
43854,133419
43855,133429
43856,133431
43857,133442
43858,133444
43859,133447
43860,133452
43861,133453
43862,133455
43863,133462
43864,133463
43865,133469
43866,133471
43867,133474
43868,133475
43869,133476
43870,133477
43871,133481
43872,133486
43873,133491
43874,133497
43875,133499
43876,133506
43877,133507
43878,133508
43879,133510
43880,133511
43881,133514
43882,133515
43883,133517
43884,133519
43885,133520
43886,133522
43887,133523
43888,133524
43889,133527
43890,133528
43891,133530
43892,133531
43893,133532
43894,133533
43895,133534
43896,133537
43897,133538
43898,133539
43899,133541
43900,133545
43901,133548
43902,133555
43903,133558
43904,133559
43905,133573
43906,133574
43907,133577
43908,133578
43909,133580
43910,133584
43911,133586
43912,133593
43913,133594
43914,133595
43915,133596
43916,133599
43917,133601
43918,133603
43919,133607
43920,133608
43921,133610
43922,133612
43923,133613
43924,133619
43925,133622
43926,133623
43927,133625
43928,133628
43929,133630
43930,133631
43931,133632
43932,133635
43933,133652
43934,133654
43935,133656
43936,133662
43937,133663
43938,133666
43939,133668
43940,133676
43941,133678
43942,133680
43943,133681
43944,133682
43945,133683
43946,133688
43947,133689
43948,133691
43949,133692
43950,133694
43951,133698
43952,133703
43953,133704
43954,133709
43955,133712
43956,133716
43957,133721
43958,133724
43959,133726
43960,133727
43961,133728
43962,133730
43963,133733
43964,133734
43965,133738
43966,133740
43967,133744
43968,133750
43969,133754
43970,133757
43971,133758
43972,133759
43973,133760
43974,133767
43975,133768
43976,133771
43977,133775
43978,133783
43979,133784
43980,133785
43981,133787
43982,133791
43983,133792
43984,133794
43985,133795
43986,133797
43987,133799
43988,133807
43989,133811
43990,133822
43991,133823
43992,133824
43993,133828
43994,133829
43995,133831
43996,133832
43997,133833
43998,133835
43999,133836
44000,133837
44001,133838
44002,133839
44003,133844
44004,133845
44005,133849
44006,133851
44007,133855
44008,133856
44009,133857
44010,133861
44011,133862
44012,133865
44013,133867
44014,133879
44015,133880
44016,133882
44017,133884
44018,133886
44019,133888
44020,133890
44021,133892
44022,133893
44023,133895
44024,133900
44025,133903
44026,133904
44027,133905
44028,133907
44029,133908
44030,133913
44031,133915
44032,133918
44033,133921
44034,133926
44035,133928
44036,133933
44037,133936
44038,133939
44039,133940
44040,133943
44041,133949
44042,133951
44043,133953
44044,133954
44045,133958
44046,133962
44047,133964
44048,133968
44049,133978
44050,133987
44051,133991
44052,133993
44053,133996
44054,133998
44055,134007
44056,134009
44057,134017
44058,134020
44059,134021
44060,134029
44061,134030
44062,134037
44063,134044
44064,134045
44065,134050
44066,134052
44067,134058
44068,134059
44069,134060
44070,134062
44071,134063
44072,134067
44073,134068
44074,134072
44075,134074
44076,134075
44077,134076
44078,134079
44079,134080
44080,134081
44081,134085
44082,134089
44083,134090
44084,134095
44085,134100
44086,134105
44087,134108
44088,134110
44089,134111
44090,134112
44091,134116
44092,134117
44093,134120
44094,134125
44095,134128
44096,134132
44097,134133
44098,134136
44099,134138
44100,134141
44101,134146
44102,134149
44103,134151
44104,134153
44105,134157
44106,134160
44107,134162
44108,134163
44109,134166
44110,134167
44111,134172
44112,134175
44113,134178
44114,134179
44115,134180
44116,134181
44117,134182
44118,134184
44119,134187
44120,134188
44121,134189
44122,134193
44123,134195
44124,134197
44125,134202
44126,134205
44127,134207
44128,134209
44129,134210
44130,134218
44131,134219
44132,134221
44133,134223
44134,134225
44135,134228
44136,134233
44137,134238
44138,134239
44139,134242
44140,134243
44141,134247
44142,134248
44143,134249
44144,134250
44145,134251
44146,134256
44147,134258
44148,134260
44149,134261
44150,134262
44151,134263
44152,134267
44153,134269
44154,134270
44155,134271
44156,134273
44157,134274
44158,134282
44159,134286
44160,134287
44161,134289
44162,134292
44163,134299
44164,134300
44165,134302
44166,134304
44167,134305
44168,134306
44169,134309
44170,134312
44171,134318
44172,134319
44173,134320
44174,134322
44175,134327
44176,134331
44177,134332
44178,134335
44179,134336
44180,134338
44181,134344
44182,134351
44183,134352
44184,134354
44185,134357
44186,134359
44187,134361
44188,134363
44189,134369
44190,134375
44191,134377
44192,134378
44193,134379
44194,134380
44195,134382
44196,134383
44197,134388
44198,134394
44199,134398
44200,134399
44201,134401
44202,134403
44203,134406
44204,134409
44205,134410
44206,134417
44207,134419
44208,134420
44209,134421
44210,134422
44211,134429
44212,134433
44213,134436
44214,134440
44215,134441
44216,134442
44217,134446
44218,134448
44219,134450
44220,134452
44221,134453
44222,134454
44223,134456
44224,134457
44225,134459
44226,134465
44227,134468
44228,134470
44229,134474
44230,134475
44231,134476
44232,134478
44233,134479
44234,134480
44235,134481
44236,134487
44237,134492
44238,134493
44239,134495
44240,134496
44241,134497
44242,134501
44243,134506
44244,134507
44245,134509
44246,134510
44247,134511
44248,134512
44249,134516
44250,134525
44251,134528
44252,134530
44253,134532
44254,134536
44255,134540
44256,134542
44257,134543
44258,134544
44259,134545
44260,134548
44261,134549
44262,134553
44263,134556
44264,134568
44265,134570
44266,134571
44267,134574
44268,134577
44269,134578
44270,134579
44271,134581
44272,134583
44273,134584
44274,134586
44275,134589
44276,134590
44277,134591
44278,134594
44279,134595
44280,134596
44281,134598
44282,134600
44283,134603
44284,134604
44285,134606
44286,134610
44287,134615
44288,134616
44289,134618
44290,134620
44291,134624
44292,134625
44293,134626
44294,134627
44295,134632
44296,134637
44297,134639
44298,134641
44299,134643
44300,134647
44301,134650
44302,134651
44303,134666
44304,134673
44305,134675
44306,134676
44307,134677
44308,134684
44309,134687
44310,134692
44311,134695
44312,134696
44313,134697
44314,134698
44315,134701
44316,134711
44317,134713
44318,134714
44319,134720
44320,134721
44321,134723
44322,134727
44323,134731
44324,134732
44325,134737
44326,134747
44327,134750
44328,134751
44329,134756
44330,134757
44331,134774
44332,134778
44333,134779
44334,134785
44335,134787
44336,134789
44337,134790
44338,134792
44339,134797
44340,134798
44341,134799
44342,134802
44343,134803
44344,134805
44345,134814
44346,134815
44347,134816
44348,134818
44349,134819
44350,134821
44351,134822
44352,134823
44353,134828
44354,134829
44355,134834
44356,134838
44357,134842
44358,134849
44359,134853
44360,134854
44361,134855
44362,134856
44363,134860
44364,134861
44365,134862
44366,134863
44367,134866
44368,134867
44369,134868
44370,134869
44371,134880
44372,134888
44373,134890
44374,134891
44375,134894
44376,134897
44377,134899
44378,134907
44379,134910
44380,134911
44381,134913
44382,134915
44383,134918
44384,134919
44385,134926
44386,134928
44387,134930
44388,134931
44389,134940
44390,134941
44391,134944
44392,134950
44393,134953
44394,134959
44395,134973
44396,134976
44397,134977
44398,134980
44399,134982
44400,134988
44401,134990
44402,134994
44403,134998
44404,135000
44405,135001
44406,135003
44407,135005
44408,135007
44409,135008
44410,135009
44411,135010
44412,135015
44413,135016
44414,135017
44415,135019
44416,135031
44417,135040
44418,135041
44419,135043
44420,135045
44421,135047
44422,135048
44423,135051
44424,135052
44425,135054
44426,135056
44427,135060
44428,135066
44429,135068
44430,135069
44431,135072
44432,135076
44433,135080
44434,135083
44435,135084
44436,135086
44437,135087
44438,135090
44439,135092
44440,135093
44441,135094
44442,135106
44443,135109
44444,135116
44445,135118
44446,135119
44447,135121
44448,135122
44449,135123
44450,135124
44451,135126
44452,135128
44453,135131
44454,135135
44455,135136
44456,135139
44457,135142
44458,135143
44459,135144
44460,135148
44461,135152
44462,135153
44463,135156
44464,135160
44465,135162
44466,135165
44467,135167
44468,135183
44469,135185
44470,135186
44471,135187
44472,135189
44473,135195
44474,135197
44475,135200
44476,135201
44477,135203
44478,135207
44479,135214
44480,135218
44481,135223
44482,135227
44483,135228
44484,135230
44485,135231
44486,135233
44487,135234
44488,135236
44489,135237
44490,135238
44491,135240
44492,135241
44493,135243
44494,135249
44495,135251
44496,135260
44497,135261
44498,135262
44499,135265
44500,135266
44501,135269
44502,135271
44503,135273
44504,135277
44505,135278
44506,135281
44507,135285
44508,135297
44509,135300
44510,135302
44511,135305
44512,135307
44513,135308
44514,135313
44515,135314
44516,135319
44517,135321
44518,135322
44519,135323
44520,135324
44521,135332
44522,135334
44523,135335
44524,135341
44525,135343
44526,135347
44527,135348
44528,135352
44529,135353
44530,135355
44531,135357
44532,135361
44533,135362
44534,135365
44535,135366
44536,135367
44537,135373
44538,135376
44539,135378
44540,135384
44541,135387
44542,135392
44543,135393
44544,135400
44545,135406
44546,135407
44547,135413
44548,135415
44549,135417
44550,135422
44551,135425
44552,135428
44553,135430
44554,135431
44555,135432
44556,135436
44557,135441
44558,135444
44559,135446
44560,135455
44561,135458
44562,135459
44563,135463
44564,135466
44565,135468
44566,135474
44567,135475
44568,135477
44569,135479
44570,135482
44571,135485
44572,135486
44573,135488
44574,135491
44575,135492
44576,135493
44577,135495
44578,135496
44579,135499
44580,135506
44581,135508
44582,135509
44583,135511
44584,135512
44585,135514
44586,135518
44587,135521
44588,135522
44589,135523
44590,135525
44591,135528
44592,135532
44593,135537
44594,135540
44595,135544
44596,135546
44597,135547
44598,135548
44599,135551
44600,135556
44601,135557
44602,135558
44603,135564
44604,135565
44605,135571
44606,135575
44607,135578
44608,135579
44609,135584
44610,135587
44611,135588
44612,135589
44613,135590
44614,135591
44615,135592
44616,135593
44617,135595
44618,135596
44619,135599
44620,135607
44621,135608
44622,135609
44623,135611
44624,135614
44625,135619
44626,135621
44627,135622
44628,135623
44629,135624
44630,135630
44631,135631
44632,135635
44633,135638
44634,135642
44635,135652
44636,135656
44637,135660
44638,135662
44639,135664
44640,135668
44641,135671
44642,135677
44643,135678
44644,135680
44645,135684
44646,135687
44647,135692
44648,135693
44649,135695
44650,135698
44651,135701
44652,135705
44653,135709
44654,135712
44655,135717
44656,135723
44657,135724
44658,135725
44659,135726
44660,135729
44661,135731
44662,135733
44663,135734
44664,135735
44665,135743
44666,135744
44667,135745
44668,135746
44669,135747
44670,135748
44671,135750
44672,135751
44673,135756
44674,135758
44675,135763
44676,135766
44677,135768
44678,135772
44679,135773
44680,135774
44681,135775
44682,135776
44683,135779
44684,135780
44685,135781
44686,135782
44687,135786
44688,135792
44689,135794
44690,135798
44691,135806
44692,135807
44693,135815
44694,135824
44695,135825
44696,135829
44697,135830
44698,135832
44699,135836
44700,135838
44701,135839
44702,135843
44703,135846
44704,135848
44705,135851
44706,135854
44707,135863
44708,135871
44709,135872
44710,135874
44711,135876
44712,135880
44713,135882
44714,135884
44715,135885
44716,135894
44717,135895
44718,135897
44719,135898
44720,135902
44721,135904
44722,135906
44723,135908
44724,135909
44725,135910
44726,135912
44727,135913
44728,135924
44729,135925
44730,135926
44731,135934
44732,135937
44733,135939
44734,135948
44735,135952
44736,135960
44737,135964
44738,135968
44739,135979
44740,135981
44741,135982
44742,135989
44743,135997
44744,135998
44745,136004
44746,136005
44747,136007
44748,136008
44749,136009
44750,136010
44751,136011
44752,136013
44753,136016
44754,136023
44755,136026
44756,136030
44757,136035
44758,136036
44759,136037
44760,136038
44761,136042
44762,136046
44763,136056
44764,136059
44765,136063
44766,136067
44767,136071
44768,136075
44769,136076
44770,136084
44771,136087
44772,136088
44773,136089
44774,136091
44775,136093
44776,136095
44777,136097
44778,136099
44779,136102
44780,136103
44781,136104
44782,136107
44783,136115
44784,136116
44785,136118
44786,136121
44787,136122
44788,136124
44789,136129
44790,136132
44791,136133
44792,136135
44793,136136
44794,136137
44795,136141
44796,136142
44797,136144
44798,136146
44799,136150
44800,136151
